"","mz","mzmax","mzmin","intensity"
"1",285.076007486879,285.071440869966,285.079432521575,24231002
"2",289.104975708779,289.100311942717,289.108473607386,7822405
"3",299.164608082621,299.159698792685,299.168290129377,17419312
"4",307.057188913436,307.05208407752,307.062293876656,22158594
"5",337.104587915078,337.098715725828,337.10899215771,28876614
"6",339.122192661411,339.116267682523,339.12663649748,9056112
"7",339.159125231969,339.153199282481,339.16356979601,6887044
"8",349.140357194595,349.134167738611,349.146546815171,22197264
"9",353.138682692775,353.132386609301,353.143404865882,20333546
"10",363.120255476854,363.113690577143,363.125179268474,43036180
"11",364.123546916009,364.116954791217,364.128491127086,8779470
"12",365.13593997877,365.111081879941,366.104306647889,17093496
"13",367.226757642132,367.220081067425,367.231765192655,35331796
"14",368.230298751117,368.223594789371,368.235326842573,9247204
"15",389.208408350017,389.201123422327,389.213872180012,147755168
"16",390.211976874903,390.204663751369,390.217461852473,38605792
"17",395.221750474599,395.214296065911,395.227341419521,22643264
"18",405.182784081472,405.155702069037,405.209868807256,105012272
"19",406.186730571355,405.2969454956,406.208090342398,27085442
"20",417.203819548425,417.195734657989,417.209883370484,41159096
"21",421.177451951394,421.171301425728,421.183602611789,36197564
"22",422.181791532012,422.175618993507,422.18796420589,9484178
"23",433.177704467595,433.17128921846,433.184119859245,30033136
"24",434.180231695196,434.173794162514,434.186669371054,7690798.5
"25",463.28434685889,463.274886169014,463.291442566479,72360464
"26",464.288836310123,464.279344835158,464.298328076149,22824918
"27",485.267087508402,485.256945535617,485.277229799145,107617984
"28",486.270220029766,486.260046594424,486.277850315794,33381122
"29",501.239740008318,501.229093216177,501.247725325045,43248876
"30",502.24450222365,502.233823395398,502.252511568353,13668528
"31",689.272386777796,689.255218135738,689.285263680314,14413908
"32",701.273062419815,701.25544344424,701.286277087259,15706459
"33",702.274258733276,702.256602021666,702.28750170399,6524784
"34",729.341119486138,729.322432218091,729.355135408516,35285712
"35",730.342337438078,730.323611692506,730.356382219894,16502442
"36",755.42673328439,755.407034569576,755.441507826162,9635508
"37",757.336141346371,757.316367895859,757.350971942476,36063088
"38",758.340811987488,758.320999183323,758.360625568142,16673281
"39",769.335959089351,769.315713814934,769.351143569617,22107934
"40",770.339111175944,770.318826292026,770.354325364705,11285219
"41",771.425880529687,771.400470880134,771.451291846499,7905939.5
"42",811.418112206428,811.396183338394,811.43455944085,14162203
"43",812.422338061492,812.400368472947,812.438815837743,8092017
"44",825.395102757065,825.372604858099,825.417601575911,21698264
"45",826.402532694753,826.379993582025,826.419437634442,11794903
"46",827.401280570805,827.373055758924,827.423861460206,5884189
"47",837.397835899394,837.374845479137,837.415079335939,12096287
"48",879.481955118376,879.457210004271,879.500514639331,18175314
"49",880.485110189629,880.460322730795,880.503701470694,12820383
"50",947.544753249241,947.517080750589,947.565508418793,12552487
"51",948.548464355292,948.520747865784,948.569252519672,7244137.5
"52",285.075892935564,285.071326320899,285.079317968573,30272428
"53",299.164499447801,299.159590160283,299.168181492743,22449082
"54",301.140516782362,301.135558777399,301.145474909772,7085013
"55",307.058213494321,307.053108629094,307.063318486855,14471539
"56",337.104518635764,337.098646449406,337.108922876227,33608832
"57",339.123460933521,339.117535918731,339.127904796518,8611977
"58",339.159048233642,339.153122287073,339.163492795494,7390276.5
"59",349.141675660706,349.135486166623,349.147865319382,13838052
"60",353.078775131397,353.072480650362,353.083496102637,9214754
"61",353.138521427077,353.132225346704,353.143243597859,29086034
"62",355.118539866369,355.112190745008,355.124889158008,7497391.5
"63",363.120152135233,363.113587238755,363.125075924428,32148198
"64",364.123448302983,364.116856181437,364.128392511625,6534061
"65",365.135852383279,365.129232750909,365.140817225694,19742240
"66",367.226645245527,367.219968674109,367.231652793585,48885512
"67",368.230176370865,368.223472412421,368.235204459845,13954630
"68",369.13305397676,369.126325333769,369.138100579741,6686491
"69",389.208255283378,389.200970359276,389.215540412018,113542776
"70",390.211845601891,390.204532481959,390.21733057676,28991614
"71",395.2216269701,395.214172565083,395.227217912269,25338290
"72",405.182584527665,405.134225733423,405.20773452814,78209424
"73",406.186530523116,406.16517245285,406.207890283705,20604916
"74",417.203683199137,417.195598312683,417.209747018209,23281122
"75",421.177244520179,421.171093997542,421.183395177545,24912326
"76",433.17749112625,433.171075880275,433.183906514741,18043426
"77",463.284237253996,463.274776568779,463.291332958091,86603928
"78",464.288644789325,464.279153319034,464.298136550676,28331544
"79",485.266925162154,485.256783194363,485.274531846656,53276884
"80",486.270067731134,486.259894300803,486.277698013405,17222690
"81",501.239538898809,501.228892111911,501.247524211603,22171876
"82",502.244306313754,502.233627490762,502.252315654513,7779094.5
"83",729.340921851766,729.322234592923,729.354937767241,25874032
"84",730.34207168533,730.32334594898,730.360798141891,11156890
"85",755.426756809023,755.40705810391,755.44645628467,8045780
"86",757.336280980762,757.316507539988,757.351111569563,20014540
"87",757.375389170683,755.864835619202,759.340140952155,20014540
"88",758.340536273088,758.320723478682,758.360349843984,8820990
"89",285.075655075475,285.071088465277,285.079080105135,41158536
"90",286.079398612413,286.074807859343,286.082841749734,7610918
"91",299.164236693624,299.159327410907,299.167918734966,27988138
"92",307.057891228317,307.052786368082,307.061719957038,22589212
"93",337.104101374623,337.098229194008,337.108505610779,39373536
"94",338.107619777668,338.101721358189,338.112043693572,7644409
"95",339.123079908104,339.117154899108,339.127523766755,14032480
"96",339.158710186054,339.15278424528,339.16315474356,9419617
"97",349.141336010136,349.135146522106,349.145978234173,19391324
"98",353.078502721462,353.072208246582,353.083223688085,11717569
"99",353.138220551174,353.131924476958,353.142942717338,32974930
"100",354.141423777083,354.135100854399,354.146166080225,8528690
"101",361.104548756618,361.098038440773,361.109431609044,6363787
"102",363.121336518206,363.114771583639,363.12790163081,41014820
"103",364.124502262101,364.117910102247,364.129446499476,9414119
"104",365.135376565976,365.128756940079,365.140341403536,24414260
"105",367.227842344145,367.221165733735,367.234519136643,53203976
"106",368.229774339123,368.223070387235,368.236478474094,13961493
"107",369.134101188979,369.127372506573,369.140830055367,9158638
"108",389.209487143547,389.202202175435,389.214951003859,126098840
"109",390.213146439214,390.205833275036,390.220459808987,31512756
"110",395.22119166832,395.213737270593,395.228646276953,34107024
"111",396.225670028474,396.218187192337,396.231282294688,9966124
"112",405.184122833455,405.157040667058,405.209272989289,90114240
"113",406.186133317083,406.11041692467,406.211376825807,24047148
"114",417.203279348685,417.195194470137,417.209343161828,32732260
"115",418.207513969836,418.199399879304,418.213599692709,8308554
"116",421.178882857081,421.172732295549,421.185033553343,31434822
"117",422.181170758764,422.174998229334,422.187343423565,8433840
"118",433.177067526151,433.170652286449,433.183482908368,20776056
"119",463.283711020265,463.2742503443,463.293171986032,101070184
"120",464.288171977899,464.278680516891,464.295290764664,35869572
"121",485.266497890775,485.256355932902,485.274104567838,66881160
"122",486.269591528829,486.259418108446,486.277221803638,20346908
"123",501.241380942616,501.230734081323,501.249366311209,28796926
"124",502.244007228965,502.235998087622,502.252016561891,9234776
"125",729.34023359694,729.32154635637,729.354249498708,23744048
"126",730.345472449033,730.326746550946,730.359517345241,10895439
"127",757.335709326116,757.315935904678,757.350539900414,19246266
"128",758.340175116903,758.320362341872,758.355035207746,8694289
"129",825.399414113376,825.376916017525,825.416288288939,11280258
"130",337.104494718772,337.098622534613,337.108898957586,13336535
"131",389.209684148428,389.20239917592,389.216969325475,30062530
"132",390.211555820126,390.204242702932,390.218869142913,7619083
"133",405.184367358745,405.158756484828,405.209517529764,32210040
"134",406.186378447092,406.13007446187,406.21356387761,9259694
"135",421.177086831645,421.170936311311,421.183237486708,14970074
"136",463.283950150364,463.274489468689,463.293411121841,37474864
"137",464.288346909719,464.278855442982,464.295465700779,12556763
"138",485.266670420961,485.256528456967,485.274277102614,34701192
"139",486.269727663505,486.259554236983,486.277357942919,11661033
"140",501.241741530795,501.231094663077,501.249726904206,15956549
"141",285.075923503632,285.071356889588,285.079348536176,29919516
"142",299.164506929281,299.159597642431,299.168188973724,20596936
"143",307.058174329825,307.053069465291,307.06200306177,16084387
"144",337.104416807598,337.098544622038,337.108821047463,19338306
"145",339.123385736498,339.117460722513,339.127829598891,9766399
"146",349.141614056919,349.135424563677,349.146256284864,15976586
"147",353.078841451544,353.072546971364,353.083562422142,8210775.5
"148",353.138587336146,353.132291256627,353.143309506286,23299666
"149",363.120091637699,363.113526742113,363.126656711322,31367076
"150",364.124883029201,364.118290863796,364.13147537363,7200717
"151",365.13572093237,365.107542959328,365.162155480964,12173836
"152",367.226586415402,367.21990984489,367.233263167999,42396772
"153",368.230122057847,368.223418100313,368.235150146144,11776455
"154",369.134620762164,369.127892074092,369.141349634219,8445285
"155",389.209872802601,389.202587828355,389.217157981386,94661600
"156",390.211733703449,390.20442058451,390.21904702798,23723370
"157",395.221589771207,395.214135367203,395.229044386117,22823224
"158",405.182529483424,405.159207410112,405.20574478248,96190296
"159",406.186475342422,406.116582477363,406.207835100087,26807036
"160",417.20367892255,417.195594037194,417.209742740798,23698494
"161",421.177187303007,421.171036781205,421.183337959537,33995524
"162",422.181526252581,422.175353717954,422.18769892258,9756153
"163",433.177432278888,433.168878650419,433.183847666507,22563450
"164",463.284206735388,463.274746051457,463.293667709122,69247840
"165",464.288621587443,464.279130118442,464.295740380202,23379074
"166",485.266919503693,485.25677753728,485.274526187161,49989724
"167",486.270069202756,486.259895773807,486.27769948399,15970548
"168",501.241900364884,501.231253494626,501.2498857402,30031672
"169",502.244327537914,502.233648716372,502.252336877584,10735344
"170",729.341044181989,729.322356925684,729.355060095559,17503596
"171",730.346456290485,730.327730376629,730.36518292456,8387012
"172",285.075805268346,285.071238656107,285.079230299537,42237484
"173",286.079575031967,286.074984276846,286.083018170827,6797845.5
"174",299.164398229635,299.159488944724,299.168080272622,31540804
"175",300.168370437401,300.163436417778,300.173304578682,6160329.5
"176",307.058066096118,307.052961233601,307.06189482655,18591596
"177",337.104254610286,337.098382427046,337.108658848411,24557782
"178",339.123322246719,339.117397235075,339.127766107357,15112909
"179",339.158960382587,339.153034439164,339.163404942079,11934053
"180",349.141501491007,349.13531200021,349.146143717118,18302498
"181",353.078740681598,353.072446203906,353.083461650331,11005789
"182",353.138412845996,353.132116768966,353.14313501427,36837720
"183",354.14161840794,354.135295482431,354.146360713202,8619468
"184",363.119959345461,363.113394452469,363.12652441649,36693076
"185",364.124766135816,364.118173973016,364.13135847764,7871817.5
"186",365.115965700994,365.111001367489,365.120930135748,12850757
"187",365.13555013047,365.107398700643,365.161286618026,14966364
"188",367.226439289197,367.219762721323,367.233116039156,64422692
"189",368.230010532998,368.223306578114,368.235038619309,17071284
"190",369.133161617364,369.126432977946,369.138208217665,14870204
"191",389.209727085042,389.202442113674,389.217012260948,119108400
"192",390.211589165486,390.204276049437,390.218902487128,30258494
"193",395.221456061006,395.214001659947,395.22891067297,38376624
"194",405.182369390575,405.161090465736,405.203649997221,133571456
"195",406.186314852923,406.180489760691,406.192140070464,36957708
"196",407.182302808041,407.172558660693,407.190098377766,7761916
"197",417.203490989169,417.195406107008,417.209554805022,30632192
"198",418.207771822644,418.199657728485,418.213857548237,8426317
"199",421.177020890495,421.168820227939,421.183171544595,41695388
"200",422.181359443235,422.175186911047,422.187532110795,11641416
"201",433.177422472243,433.168868847153,433.183837857328,32849940
"202",434.181925230169,434.173341830227,434.188362947164,9157973
"203",463.284035839502,463.274575159309,463.293496809498,108090752
"204",464.288442485331,464.278951020081,464.295561275277,35758800
"205",485.266725555259,485.256583592854,485.274332235722,64379632
"206",486.269847635576,486.259674210647,486.277477913796,21420214
"207",501.241630466876,501.230983600824,501.249615839037,44243868
"208",502.244080419866,502.233401602544,502.252089756373,14815290
"209",729.340803653338,729.322116404416,729.35481956137,22894418
"210",730.346488298932,730.327762392475,730.365214925608,9882311
"211",757.336187649326,757.316414219051,757.351018230252,20843564
"212",758.340611664176,758.320798880289,758.355471761659,10350406
"213",825.400139364327,825.377641258421,825.422638390124,13376491
"214",285.075747664358,285.071181053698,285.079172694364,47077060
"215",286.079509539528,286.074918785995,286.082952677197,9042385
"216",299.164314515573,299.15940523236,299.167996557287,39747844
"217",300.168304391095,300.163370373178,300.173238530668,7556357.5
"218",301.070677109493,301.065720822704,301.074394404903,6956274.5
"219",307.057943662513,307.052838801762,307.061772391621,27833004
"220",337.104128248401,337.098256067192,337.108532485002,24277120
"221",339.123219660024,339.117294650429,339.127663519124,19274004
"222",339.158768640092,339.152842698719,339.163213198047,10672987
"223",349.141401188286,349.13521169963,349.146043412791,27008022
"224",353.078584037109,353.072289561594,353.083305004209,13428357
"225",353.138327743021,353.132031668168,353.143049909662,38817084
"226",354.141506075962,354.13518315264,354.146248379584,8497374
"227",361.104545511898,361.098035195395,361.109428364817,11243942
"228",363.121454163313,363.114889228083,363.128019276581,51736928
"229",364.124654165948,364.118062005427,364.131246505491,11501236
"230",365.115758324753,365.070870897033,365.142058669711,17472580
"231",365.135438863127,365.130474126326,365.140403701188,14091685
"232",367.226324840657,367.219648275093,367.233001588307,69767080
"233",368.229877706666,368.223173754101,368.234905791237,18669732
"234",369.133031048521,369.12630241143,369.139759869593,19165704
"235",379.093759086469,379.086756277498,379.099011320538,20206330
"236",389.209601549655,389.202316580807,389.216886723041,148159984
"237",390.211486490109,390.20417337659,390.218799809222,39261036
"238",395.221311936245,395.213857537765,395.228766545631,39115560
"239",396.22577204932,396.218289212427,396.231384316101,10862321
"240",405.18222923625,405.176425728874,405.188032868316,169892496
"241",406.186174351322,406.180349261105,406.191999566848,46381244
"242",407.182161961916,407.172417817939,407.189957528945,9913059
"243",417.203378628819,417.195293749454,417.209442442574,37908788
"244",418.207568531344,418.199454439992,418.213654254832,9919297
"245",421.176904292832,421.168703633113,421.183054944805,46820776
"246",422.181213408852,422.175040878799,422.187386074277,12924047
"247",433.177268735893,433.168715113762,433.183684118758,38959080
"248",434.181732427814,434.175294856222,434.188170142582,11237752
"249",463.283861931927,463.274401255007,463.293322898651,98101504
"250",464.288278063134,464.278786601167,464.295396850618,32038934
"251",485.266575541339,485.256433582442,485.274182219171,67479488
"252",486.269706911283,486.259533489872,486.277337186863,22007292
"253",501.241403757312,501.230756894943,501.249389126711,49430260
"254",502.243843897371,502.233165083742,502.251853231106,16869904
"255",729.340658762792,729.321971520335,729.354674665976,20689112
"256",730.346044945854,730.327319045875,730.364771566052,10110871
"257",757.33631430325,757.316540879814,757.351144879046,18160406
"258",758.340369758282,758.320556981249,758.355229850626,9462128
"259",825.399606525554,825.37710842743,825.416480702822,10465488
"260",826.368087353682,823.356203708779,828.422858077586,10465488
"261",285.075785334965,285.071218722997,285.079210365951,45994640
"262",286.079589641888,286.07499888704,286.083032780542,7147861.5
"263",299.164361168522,299.159451883904,299.16804321129,36870896
"264",300.167213730193,300.162279741277,300.170914301716,6482525.5
"265",301.070854103334,301.065897815127,301.074571399808,10674703
"266",307.058028451949,307.052923589737,307.061857182153,22032900
"267",337.104384389664,337.099980238112,337.108788627526,21003548
"268",339.123268004092,339.117342992801,339.127711864464,19301624
"269",339.158924598146,339.152998655076,339.163369157373,10098773
"270",349.141505842089,349.135316351661,349.146148067923,21671692
"271",353.078670993158,353.07237651584,353.083391961609,15365437
"272",353.138423667933,353.132127591277,353.143145835925,37293432
"273",354.141612129578,354.135289204445,354.146354434557,8351006.5
"274",361.104692267267,361.0981819489,361.109575121584,10272184
"275",363.119991349463,363.113426456862,363.1265564201,40545196
"276",364.123152904922,364.116560787269,364.129745201596,8945084
"277",365.115818399026,365.089175493493,365.142167793011,20833998
"278",367.226449444703,367.219772877227,367.233126194264,64825084
"279",368.229994681358,368.223290726874,368.235022767369,16584657
"280",369.133237858107,369.12650921909,369.138284458107,24604236
"281",379.093885498959,379.086882687983,379.099137734532,20096626
"282",381.109933923357,381.102875175095,381.115228113252,11749175
"283",389.209731079602,389.202446108669,389.217016255074,134988112
"284",390.211635225179,390.204322109567,390.218948546385,33151208
"285",395.221425945955,395.213971545341,395.228880557475,37525092
"286",396.225906392149,396.218423553114,396.231518660537,10962385
"287",405.182345237283,405.176541728246,405.188148871011,216347488
"288",406.186399901001,406.180574809116,406.192225118194,59370144
"289",407.18227853551,407.174483190114,407.19007410477,13119807
"290",417.203491591965,417.195406710286,417.209555407456,31242752
"291",418.207728534677,418.199614441002,418.213814259908,8008874
"292",421.177108294785,421.168907632718,421.183258948519,63472496
"293",422.181274527289,422.175101995469,422.187447194481,16774572
"294",433.177370543185,433.168816918606,433.183785927888,47218016
"295",434.181856396667,434.173272997237,434.188294113279,12756306
"296",437.173618964853,437.145435033837,437.199637324274,9776740
"297",463.284037186147,463.274576506517,463.291132886051,100514768
"298",464.288404506825,464.27891304214,464.295523296347,30883526
"299",485.266687687425,485.256545725624,485.274294367434,64418496
"300",486.269818831038,486.259645406715,486.277449108802,20236874
"301",501.241637769672,501.230990904256,501.252284974325,63318252
"302",502.24393719742,502.233258380734,502.251946533449,22083772
"303",729.340790693813,729.322103446006,729.354806601011,24558682
"304",730.346396498543,730.327670593203,730.365123124103,12182137
"305",757.336540246681,757.316766817585,757.351370826723,18264066
"306",758.341193064045,758.32138028134,758.36100662324,9218089
"307",825.400014059624,825.37751595506,825.416888241724,13301757
"308",827.389831983153,827.367252273645,827.412412617004,6941359
"309",879.481423790763,879.456678703459,879.499983291617,9424973
"310",879.530965083616,878.344226220137,881.477865576246,9424973
"311",285.075809508724,285.071242895882,285.079234540367,30873512
"312",299.164391328621,299.159482043063,299.168073372095,26302156
"313",301.070748240995,301.065791951837,301.074465538181,7288791
"314",307.058048096874,307.052943233684,307.061876827811,20421560
"315",337.104167934138,337.099763781742,337.108572172844,17415062
"316",339.123338509349,339.117413496923,339.127782370573,13059561
"317",339.158909710964,339.15298376676,339.163354271043,6665084.5
"318",349.141503309742,349.135313818129,349.146145536466,19300312
"319",353.078684951577,353.072390473054,353.083405920933,15210402
"320",353.138429792656,353.132133714794,353.143151961553,25540486
"321",361.10471476853,361.098204448916,361.109597623783,6430582.5
"322",363.119989988604,363.113425094745,363.126555060499,37717780
"323",364.124823587174,364.118231423504,364.131415929867,7541467
"324",365.115848912202,365.05284662405,365.140357163076,21240160
"325",367.226475018891,367.219798450136,367.233151769731,55536016
"326",368.2300101165,368.223306160731,368.235038203474,14704800
"327",369.133158574748,369.126429934442,369.138205175715,16882052
"328",379.093883795688,379.08688098337,379.099136032267,19922952
"329",389.209750486814,389.202465514485,389.217035663681,115766192
"330",390.211602213211,390.204289096197,390.218915535817,30694350
"331",395.221440689521,395.213986287479,395.228895302469,26256270
"332",405.182422853502,405.174684867678,405.188226488342,207595152
"333",406.186364411553,406.180539318552,406.192189629862,55144204
"334",407.180407677073,407.170663598395,407.18820319186,12028757
"335",417.203474026395,417.195389143166,417.209537843047,26373702
"336",418.207733937974,418.199619842745,418.213819664371,7217478
"337",421.177087464089,421.168886800451,421.183238119001,61962732
"338",422.181293521674,422.173063507753,422.187466190049,16144485
"339",433.177384412999,433.16883078678,433.18379979893,47400556
"340",434.181809584964,434.173226183889,434.188247302809,12787248
"341",463.284020508103,463.274559826662,463.291116209367,57898948
"342",464.288422867011,464.278931400508,464.295541657896,19461712
"343",485.266691165967,485.256549202223,485.274297847434,50878204
"344",486.269794238956,486.259620812684,486.277424518183,16606566
"345",501.241574712365,501.230927844909,501.252221919057,61435168
"346",502.24398726368,502.233308444949,502.251996601243,19706190
"347",729.340773016031,729.322085764643,729.354788925913,17017394
"348",730.346200602904,730.327474693977,730.364927232051,8064060.5
"349",757.336705886942,757.316932454058,757.351536469825,14986601
"350",757.404750890909,756.421628376718,759.367150674364,14986601
"351",758.340910305771,758.32109751927,758.355770405216,6747228
"352",285.075941810552,285.07137519594,285.079366843522,20987332
"353",299.164516004865,299.159606717404,299.168198049765,18511768
"354",307.058188661505,307.053083796336,307.062017393926,17408652
"355",337.104579596609,337.048800036448,337.123665257792,12519823
"356",349.141655627185,349.135466133173,349.146297855707,18404250
"357",353.078864994407,353.072570513445,353.083585965593,11525989
"358",353.138601723261,353.13230564296,353.143323893988,16151266
"359",361.104921051002,361.098410728866,361.109803908148,6352131
"360",363.120172406751,363.113607510348,363.12673748119,36244064
"361",364.123349166191,364.116757044721,364.129941466683,7966443.5
"362",365.116049470942,365.111085134859,365.121013908275,18556570
"363",367.226663054098,367.219986482756,367.233339807525,41929344
"364",368.230175159501,368.223471201134,368.235203248423,10748856
"365",369.133256608054,369.126527965141,369.138303210977,8401800
"366",379.094128426787,379.087125611756,379.099380665401,18509996
"367",389.209962864123,389.202677888971,389.217248043813,95530440
"368",390.211844152599,390.204531032752,390.21915747804,24812692
"369",395.221629928149,395.214175523218,395.227220870253,15173420
"370",405.182720653528,405.174982664706,405.188524290617,178272352
"371",406.186592472123,406.180767376865,406.19241769269,48127952
"372",407.178338707468,407.170543413523,407.186134225276,10468626
"373",417.203662229856,417.195577343494,417.209726048858,18998474
"374",421.1773320025,421.169131335683,421.183482659795,49669732
"375",422.181510354853,422.173280337743,422.18768302562,13483883
"376",433.177627874972,433.169074245439,433.184043263389,35901948
"377",434.182091459661,434.173508055261,434.188529180001,8725224
"378",463.284255766977,463.27479508187,463.29135147099,37891472
"379",464.288672419355,464.279180949174,464.295791212999,12254754
"380",485.26697506181,485.256833094136,485.274581746224,37467388
"381",486.270081161317,486.259907731103,486.2777114435,13189747
"382",501.241889603243,501.231242731661,501.252536814061,49667608
"383",502.244225638425,502.233546815555,502.252234979092,16778506
"384",729.341114494654,729.322427236025,729.355130409967,16928248
"385",730.342310525611,730.323584789477,730.361036981957,6774376
"386",285.075920598275,285.071353983598,285.079345631293,21463790
"387",299.164496221114,299.159586933584,299.168178266067,18814040
"388",301.141764288602,301.136806253015,301.146722446638,6601189.5
"389",307.058173698243,307.053068833002,307.062002430718,14164303
"390",337.104584365304,337.075224967726,337.120733665039,14884333
"391",339.123571354849,339.117646340043,339.128015217858,6856480.5
"392",349.141601216497,349.135411722397,349.146243445085,14155193
"393",353.078784090149,353.072489609098,353.083505061401,15759138
"394",353.138540034382,353.132243953992,353.143262205176,18584942
"395",363.120142908006,363.113578011511,363.126707982538,33744504
"396",364.123363604625,364.116771483061,364.129955905209,6828728.5
"397",365.116008729007,365.056302008856,365.140545959622,20114070
"398",367.226612250755,367.219935679319,367.233289004277,41477172
"399",368.230160840881,368.223456882419,368.235188929874,10485311
"400",369.133275418458,369.126546775449,369.138322021452,9154188
"401",379.094047708401,379.087044893271,379.09929994709,18445938
"402",381.110144873076,381.103086120628,381.115439066112,11374599
"403",389.209902013338,389.202617038083,389.217187193131,88758264
"404",390.21177444848,390.204461328529,390.219087774024,23002426
"405",395.221599701469,395.214145296433,395.227190643653,18253964
"406",405.182663338694,405.174925349762,405.188466975865,207702912
"407",406.186509296337,406.180684200997,406.192334516987,55592896
"408",407.178396755158,407.170601461102,407.186192273075,13073506
"409",417.20366171315,417.195576826675,417.209725532238,19332150
"410",421.177270669438,421.169070002506,421.18342132682,64075160
"411",422.181440795209,422.173210777982,422.187613466063,17626802
"412",433.177527489815,433.168973860161,433.183942878323,46390812
"413",434.182092389902,434.17350898538,434.188530110333,12186419
"414",437.17383315683,437.167328928574,437.180337530244,11247327
"415",463.284179031911,463.27471834667,463.291274736025,48365620
"416",464.288555203312,464.279063732997,464.295673997057,15475903
"417",485.2668563442,485.256714376382,485.274463028721,48495048
"418",486.270057819842,486.259884389484,486.277688102133,14538551
"419",501.241763847879,501.231116976147,501.252411058848,69256992
"420",502.244089286246,502.233410463225,502.252098627026,23630100
"421",729.340997752915,729.322310494022,729.355013668427,17383448
"422",730.346522858974,730.327796942525,730.365249495643,7643732.5
"423",769.335651174523,769.315405910024,769.350835647352,7447603
"424",771.400896332154,771.380569335125,771.421224132659,13692223
"425",772.403544405646,772.383177787097,772.423911829759,8257547.5
"426",825.400235470933,825.377737353022,825.417109663042,9913965
"427",826.413482623765,823.351324122026,828.449674864391,9913965
"428",827.391131787584,827.368552064682,827.41371243483,8617437
"429",895.457527538397,895.432105077119,895.482951082352,9305468
"430",285.07595992722,285.071393312397,285.079384960348,25986618
"431",299.164556839216,299.159647551528,299.168238884286,22825130
"432",307.058239578058,307.053134712653,307.062068310656,14585463
"433",337.104595193255,336.139218212832,337.12221266962,13365127
"434",339.123574686529,339.117649671532,339.12801854968,8986223
"435",349.141700173466,349.135510679168,349.146342402204,13357018
"436",353.078862932765,353.072568451511,353.083583904169,14174720
"437",353.138622285473,353.13232620488,353.143344456418,21681130
"438",363.120217267882,363.113652371176,363.125141057248,33714028
"439",364.12339056969,364.116798447915,364.129982870487,6960063
"440",365.116029524002,365.111065187689,365.120993961565,21954912
"441",367.226696514372,367.220019942721,367.233373268108,46437500
"442",368.230189012178,368.223485053501,368.235217101333,12457806
"443",369.133207721889,369.126479078665,369.139936549096,10268250
"444",379.094132635564,379.087129820209,379.099384874422,20509116
"445",389.20999886533,389.202713889841,389.217284045357,91242608
"446",390.211871872815,390.204558752629,390.219185198594,24887504
"447",395.221675213531,395.214220808255,395.227266155894,22243548
"448",405.182750153955,405.175012164774,405.188553791312,247989520
"449",406.186581639296,406.178814873106,406.192406860133,67122544
"450",407.178304806399,407.168560723495,407.186100324567,14775931
"451",417.203710351112,417.195625464376,417.209774170395,21522142
"452",421.177372052301,421.169171385105,421.18352270988,73666704
"453",422.181504334192,422.173274316701,422.187677005244,19249474
"454",433.17762956871,433.169075938781,433.184044957423,53602608
"455",434.182127574212,434.173544169414,434.188565294849,14646960
"456",437.1738429594,437.165170687036,437.180347333022,11614834
"457",463.284266513597,463.274805828052,463.291362217939,49222588
"458",464.28863737799,464.27914590737,464.295756171963,15825573
"459",485.266956585011,485.256814616868,485.274563269777,47746100
"460",486.270065992041,486.259892561356,486.277696274577,15648333
"461",501.241915406272,501.231268534197,501.252562617583,76520696
"462",502.24418790696,502.233509083596,502.252197247997,25743388
"463",729.341165788528,729.322478529034,729.355181704489,18948132
